Project:,Preeti_MushroomAdhesion,,,
,300,-0.00855391,12.195,231.4
,301,-0.00573378,12.22,231.5
,302,-0.00600072,12.245,231.5
,303,-0.00529071,12.27,231.6
,304,-0.00664797,12.295,231.6
,305,-0.00525798,12.32,231.7
,306,-0.00723288,12.345,231.7
,307,-0.00556973,12.3688,231.8
,308,-0.00752204,12.3934,231.8
,309,-0.00624699,12.4186,231.9
,310,-0.00618503,12.4434,231.9
,311,-0.00729679,12.4682,232
,312,-0.00688023,12.4932,232
,313,-0.00781857,12.5184,232.1
,314,-0.00553464,12.5434,232.1
,315,-0.00549841,12.5682,232.2
,316,-0.00651781,12.5932,232.2
,317,-0.0068097,12.6184,232.3
,318,-0.00633624,12.6434,232.3
,319,-0.00698855,12.6682,232.4
,320,-0.00620139,12.6932,232.4
,321,-0.00741993,12.7184,232.5
,322,-0.0072473,12.7434,232.5
,323,-0.00798731,12.7682,232.6
,324,-0.00657822,12.7932,232.6
,325,-0.00762997,12.8184,232.7
,326,-0.00577315,12.8434,232.7
,327,-0.00762413,12.8684,232.8
,328,-0.010657,12.8934,232.8
,329,-0.0086708,12.9184,232.9
,330,-0.00714715,12.9434,232.9
,331,-0.00669591,12.9685,233
,332,-0.00947783,12.9934,233
,333,-0.0109123,13.0184,233.1
,334,-0.00821761,13.0437,233.1
,335,-0.0118876,13.0684,233.2
,336,-0.00977829,13.0934,233.2
,337,-0.00965943,13.1184,233.3
,338,-0.0101165,13.1434,233.3
,339,-0.0112661,13.1684,233.4
,340,-0.0106442,13.1934,233.4
,341,-0.0108912,13.2184,233.5
,342,-0.0098079,13.2434,233.5
,343,-0.0118794,13.2684,233.6
,344,-0.0130668,13.2932,233.6
,345,-0.0110381,13.3184,233.7
,346,-0.012455,13.3434,233.7
,347,-0.0116569,13.3682,233.8
,348,-0.010521,13.3932,233.8
,349,-0.0109571,13.4171,233.9
,350,-0.0106792,13.4421,233.9
,351,-0.0108951,13.467,234
,352,-0.0104466,13.4919,234
,353,-0.0121172,13.5169,234.1
,354,-0.0114021,13.5419,234.1
,355,-0.0117115,13.5669,234.2
,356,-0.0125322,13.5919,234.2
,357,-0.0125216,13.6169,234.3
,358,-0.0104224,13.6419,234.3
,359,-0.0115143,13.6669,234.4
,360,-0.0121117,13.6919,234.4
,361,-0.0109532,13.7171,234.5
,362,-0.0122325,13.7421,234.5
,363,-0.0103312,13.767,234.6
,364,-0.011187,13.7919,234.6
,365,-0.0113109,13.8171,234.7
,366,-0.0117029,13.8421,234.7
,367,-0.00759334,13.867,234.8
,368,-0.0106582,13.8919,234.8
,369,-0.0110171,13.9171,234.9
,370,-0.00954604,13.9421,234.9
,371,-0.00963332,13.9672,235
,372,-0.0106371,13.9919,235
,373,-0.00954993,14.0172,235.1
,374,-0.0103398,14.0421,235.1
,375,-0.00329827,14.0664,235.2
,376,-0.00743045,14.0913,235.2
,377,-0.00356755,14.1164,235.3
,378,-0.00492948,14.1413,235.3
,379,-0.00265959,14.1664,235.4
,380,-0.00603812,14.1913,235.4
,381,-0.0083579,14.2172,235.5
,382,-0.00486401,14.2413,235.5
,383,-0.00331971,14.2662,235.6
,384,-0.00649211,14.291,235.6
,385,-0.00876667,14.3171,235.7
,386,-0.00402152,14.3413,235.7
,387,-0.00737785,14.367,235.8
,388,-0.00576808,14.391,235.8
,389,-0.00665147,14.4169,235.9
,390,-0.00387422,14.441,235.9
,391,-0.00431612,14.4652,236
,392,-0.00466372,14.4902,236
,393,-0.00352,14.5152,236.1
,394,-0.00384811,14.5402,236.1
,395,-0.00317708,14.5652,236.2
,396,-0.00415713,14.59,236.2
,397,-0.00412868,14.6158,236.3
,398,-0.00481648,14.64,236.3
,399,-0.00363886,14.6652,236.4
,400,-0.00800095,14.691,236.4
,401,-0.00495169,14.716,236.5
,402,-0.00406984,14.7402,236.5
,403,-0.00536203,14.766,236.6
,404,-0.00519836,14.7902,236.6
,405,-0.00429819,14.8152,236.7
,406,-0.00415751,14.8405,236.7
,407,-0.00320397,14.8662,236.8
,408,-0.0050573,14.8902,236.8
,409,-0.00789885,14.9154,236.9
,410,-0.0042413,14.9405,236.9
,411,-0.00515824,14.9654,237
,412,-0.00648158,14.9902,237
,413,-0.0049135,15.0154,237.1
,414,-0.00596641,15.0405,237.1
,415,-0.00330373,15.0654,237.2
,416,-0.00550893,15.0902,237.2
,417,-0.00622868,15.1154,237.3
,418,-0.00372888,15.1402,237.3
,419,-0.00243591,15.166,237.4
,420,-0.00445406,15.1902,237.4
,421,-0.00423585,15.216,237.5
,422,-0.00572676,15.2402,237.5
,423,-0.00564726,15.2652,237.6
,424,-0.00779052,15.29,237.6
,425,-0.00673409,15.3149,237.7
,426,-0.00733264,15.34,237.7
,427,-0.00757736,15.3652,237.8
,428,-0.00882902,15.39,237.8
,429,-0.00938588,15.4149,237.9
,430,-0.00396931,15.4407,237.9
,431,-0.00759061,15.4648,238
,432,-0.00944122,15.4896,238
,433,-0.0098605,15.5143,238.1
,434,-0.00787781,15.539,238.1
,435,-0.00850558,15.564,238.2
,436,-0.00884383,15.5887,238.2
,437,-0.00808239,15.6137,238.3
,438,-0.00389254,15.6396,238.3
,439,-0.00965359,15.6637,238.4
,440,-0.0101485,15.6887,238.4
,441,-0.0103125,15.7139,238.5
,442,-0.00956162,15.739,238.5
,443,-0.00986285,15.764,238.6
,444,-0.0112867,15.7887,238.6
,445,-0.00690788,15.8147,238.7
,446,-0.00488115,15.8398,238.7
,447,-0.00914544,15.864,238.8
,448,-0.010943,15.8887,238.8
,449,-0.0118335,15.9138,238.9
,450,-0.010143,15.9387,238.9
,451,-0.0104762,15.964,239
,452,-0.0110175,15.989,239
,453,-0.0111959,16.0137,239.1
,454,-0.0106297,16.0387,239.1
,455,-0.0115276,16.0637,239.2
,456,-0.0115443,16.0887,239.2
,457,-0.0108273,16.1138,239.3
,458,-0.00962241,16.1387,239.3
,459,-0.0100873,16.164,239.4
,460,-0.0105389,16.1887,239.4
,461,-0.0114761,16.2137,239.5
,462,-0.0103195,16.2387,239.5
,463,-0.00987648,16.2637,239.6
,464,-0.00886331,16.2894,239.6
,465,-0.0109427,16.3135,239.7
,466,-0.0104746,16.3385,239.7
,467,-0.0106878,16.3636,239.8
,468,-0.0105214,16.3881,239.8
,469,-0.00901997,16.414,239.9
,470,-0.0121199,16.439,239.9
,471,-0.0124145,16.4631,240
,472,-0.00902034,16.4881,240
,473,-0.0101882,16.5131,240.1
,474,-0.0106547,16.539,240.1
,475,-0.0101602,16.5623,240.2
,476,-0.00921987,16.5869,240.2
,477,-0.0107045,16.6119,240.3
,478,-0.00882902,16.6369,240.3
,479,-0.00910686,16.6619,240.4
,480,-0.00835594,16.6869,240.4
,481,-0.00933405,16.7119,240.5
,482,-0.00870432,16.7369,240.5
,483,-0.0100694,16.7631,240.6
,484,-0.00696556,16.7869,240.6
,485,-0.0127718,16.8131,240.7
,486,-0.0074589,16.8369,240.7
,487,-0.0109095,16.8631,240.8
,488,-0.0076853,16.8869,240.8
,489,-0.0120151,16.9131,240.9
,490,-0.00520655,16.9369,240.9
,491,-0.00865952,16.9619,241
,492,-0.007153,16.9869,241
,493,-0.00954915,17.0119,241.1
,494,-0.00594576,17.0366,241.1
,495,-0.00818527,17.0618,241.2
,496,-0.00628089,17.0868,241.2
,497,-0.00848415,17.1116,241.3
,498,-0.00562779,17.1363,241.3
,499,-0.00755242,17.1618,241.4
,500,-0.0101703,17.1878,241.4
,501,-0.00750099,17.2112,241.5
,502,-0.00404724,17.2362,241.5
,503,-0.00659575,17.2612,241.6
,504,-0.00607671,17.2862,241.6
,505,-0.00709221,17.3112,241.7
,506,-0.00377876,17.3362,241.7
,507,-0.00431963,17.3612,241.8
,508,-0.00229913,17.3862,241.8
,509,-0.00559896,17.4109,241.9
,510,-0.00730575,17.437,241.9
,511,-0.00445601,17.4606,242
,512,-0.00283027,17.4856,242
,513,-0.00405737,17.5106,242.1
,514,-0.00402385,17.5356,242.1
,515,-0.00386058,17.5606,242.2
,516,-0.00412401,17.5856,242.2
,517,-0.0102104,17.611,242.3
,518,-0.00727185,17.6356,242.3
,519,-0.00518705,17.6594,242.4
,520,-0.00404373,17.6844,242.4
,521,-0.00400867,17.7097,242.5
,522,-0.00340037,17.7344,242.5
,523,-0.00448096,17.7594,242.6
,524,-0.00582847,17.7857,242.6
,525,-0.00354923,17.8094,242.7
,526,-0.00375304,17.8344,242.7
,527,-0.00636545,17.8594,242.8
,528,-0.00300563,17.8844,242.8
,529,-0.00448991,17.9094,242.9
,530,-0.00606541,17.9357,242.9
,531,-0.00621894,17.9594,243
,532,-0.00450006,17.9856,243
,533,-0.00634325,18.0094,243.1
,534,-0.0053063,18.0344,243.1
,535,-0.00437145,18.0594,243.2
,536,-0.00411933,18.0844,243.2
,537,-0.00450318,18.1094,243.3
,538,-0.00357222,18.1344,243.3
,539,-0.00306524,18.1591,243.4
,540,-0.00313344,18.1853,243.4
,541,-0.0056917,18.2089,243.5
,542,-0.00543412,18.2337,243.5
,543,-0.00475724,18.2587,243.6
,544,-0.00580198,18.2837,243.6
,545,-0.00555452,18.3087,243.7
,546,-0.0046267,18.3337,243.7
,547,-0.00573806,18.3587,243.8
,548,-0.00261126,18.385,243.8
,549,-0.00649951,18.4087,243.9
,550,-0.00566013,18.4337,243.9
,551,-0.00559272,18.4587,244
,552,-0.00280804,18.4846,244
,553,-0.00859482,18.5082,244.1
,554,-0.00943886,18.5331,244.1
,555,-0.00711832,18.5581,244.2
,556,-0.00759685,18.5831,244.2
,557,-0.00962203,18.6082,244.3
,558,-0.00395411,18.6344,244.3
,559,-0.00821878,18.6578,244.4
,560,-0.00295458,18.6832,244.4
,561,-0.00592433,18.7086,244.5
,562,-0.0102701,18.7324,244.5
,563,-0.00895449,18.7574,244.6
,564,-0.00559389,18.7835,244.6
,565,-0.00917311,18.8073,244.7
,566,-0.010355,18.8323,244.7
,567,-0.0086521,18.8573,244.8
,568,-0.00541191,18.8831,244.8
,569,-0.0106473,18.9073,244.9
,570,-0.0109773,18.9323,244.9
,571,-0.00947745,18.9573,245
,572,-0.00611606,18.9831,245
,573,-0.0107942,19.0073,245.1
,574,-0.011828,19.0323,245.1
,575,-0.0107388,19.0573,245.2
,576,-0.00763893,19.0831,245.2
,577,-0.0108698,19.1073,245.3
,578,-0.0131256,19.1323,245.3
,579,-0.0079916,19.1581,245.4
,580,-0.0109208,19.1823,245.4
,581,-0.0109345,19.2073,245.5
,582,-0.0119278,19.2323,245.5
,583,-0.0108725,19.2573,245.6
,584,-0.0117867,19.2823,245.6
,585,-0.0128572,19.3073,245.7
,586,-0.00964423,19.3321,245.7
,587,-0.0115393,19.357,245.8
,588,-0.0116706,19.3819,245.8
,589,-0.0110638,19.4068,245.9
,590,-0.0120369,19.4317,245.9
,591,-0.0122344,19.4567,246
,592,-0.0100327,19.4817,246
,593,-0.0103387,19.5068,246.1
,594,-0.0120314,19.5317,246.1
,595,-0.0119796,19.5567,246.2
,596,-0.0104969,19.5817,246.2
,597,-0.00941861,19.6067,246.3
,598,-0.0115825,19.6317,246.3
,599,-0.00880446,19.6562,246.4
,600,-0.00965552,19.6817,246.4
,601,-0.0083875,19.7062,246.5
,602,-0.0124153,19.7308,246.5
,603,-0.0104162,19.7558,246.6
,604,-0.0101563,19.7808,246.6
,605,-0.0101461,19.8058,246.7
,606,-0.010823,19.8308,246.7
,607,-0.0110198,19.8567,246.8
,608,-0.00807538,19.8808,246.8
,609,-0.0097397,19.9058,246.9
,610,-0.00976581,19.9308,246.9
,611,-0.00652562,19.9558,247
,612,-0.00855195,19.9808,247
,,,,
Interval and data points:,16,614,,
Interval data:,Point No.,Normal Force,Gap,Time
,,,,
,,[N],[mm],[s]
,1,-0.00110242,20.0261,247.1
,2,-0.00355818,20.0273,247.2
,3,-0.00709104,20.0075,247.2
,4,-0.00728004,19.9828,247.3
,5,-0.00842921,19.9578,247.3
,6,-0.00720443,19.9328,247.4
,7,-0.00719275,19.9075,247.4
,8,-0.0059068,19.8828,247.5
,9,-0.0107198,19.8569,247.5
,10,-0.0062427,19.8339,247.6
,11,-0.00626647,19.8087,247.6
,12,-0.00422494,19.784,247.7
,13,-0.00593875,19.759,247.7
,14,-0.00493844,19.7339,247.8
,15,-0.00559077,19.7087,247.8
,16,-0.00334113,19.684,247.9
,17,-0.00272194,19.6587,247.9
,18,-0.00512042,19.6337,248
,19,-0.00644105,19.6087,248
,20,-0.00326125,19.584,248.1
,21,-0.00297367,19.559,248.1
,22,-0.00445952,19.5339,248.2
,23,-0.00486791,19.5087,248.2
,24,-0.00299004,19.484,248.3
,25,-0.0024437,19.459,248.3
,26,-0.00421286,19.4339,248.4
,27,-0.00251267,19.409,248.4
,28,-0.00284002,19.3841,248.5
,29,-0.00295535,19.359,248.5
,30,-0.00258204,19.3341,248.6
,31,-0.00395294,19.3093,248.6
,32,-0.00237199,19.2844,248.7
,33,-0.0033727,19.2591,248.7
,34,-0.00261048,19.2341,248.8
,35,-0.00320747,19.2093,248.8
,36,-0.00161095,19.1844,248.9
,37,-0.0016659,19.1594,248.9
,38,-0.00324722,19.1344,249
,39,-0.00221731,19.1093,249
,40,-0.00225938,19.0844,249.1
,41,-0.00385512,19.0594,249.1
,42,-0.00398411,19.0344,249.2
,43,-0.00164992,19.0093,249.2
,44,-0.00262764,18.9844,249.3
,45,-0.00236148,18.9591,249.3
,46,-0.00337971,18.9341,249.4
,47,-0.00436326,18.9093,249.4
,48,-0.00206689,18.8844,249.5
,49,-0.00407842,18.8591,249.5
,50,-0.00402113,18.8341,249.6
,51,-0.0051446,18.809,249.6
,52,-0.00423,18.7852,249.7
,53,-0.00568818,18.7598,249.7
,54,-0.00437691,18.7349,249.8
,55,-0.00735641,18.7098,249.8
,56,-0.00335984,18.6849,249.9
,57,-0.00492947,18.6598,249.9
,58,-0.0059933,18.6347,250
,59,-0.00784313,18.6096,250
,60,-0.00554907,18.5848,250.1
,61,-0.00632999,18.5598,250.1
,62,-0.00460643,18.5349,250.2
,63,-0.00604085,18.5096,250.2
,64,-0.0048909,18.4849,250.3
,65,-0.00708169,18.4598,250.3
,66,-0.00523771,18.4349,250.4
,67,-0.00801497,18.4098,250.4
,68,-0.00390929,18.3849,250.5
,69,-0.00796236,18.36,250.5
,70,-0.00586939,18.3349,250.6
,71,-0.00786262,18.31,250.6
,72,-0.00661718,18.2852,250.7
,73,-0.00788521,18.26,250.7
,74,-0.00783688,18.2349,250.8
,75,-0.0088828,18.2102,250.8
,76,-0.00646326,18.1852,250.9
,77,-0.00913492,18.1602,250.9
,78,-0.00763114,18.1352,251
,79,-0.00902853,18.1102,251
,80,-0.008218,18.0852,251.1
,81,-0.00967228,18.0602,251.1
,82,-0.00945991,18.0352,251.2
,83,-0.0103433,18.0102,251.2
,84,-0.00824371,17.9852,251.3
,85,-0.0100815,17.9602,251.3
,86,-0.0105253,17.9349,251.4
,87,-0.0116643,17.91,251.4
,88,-0.0123545,17.8852,251.5
,89,-0.00974827,17.86,251.5
,90,-0.00972139,17.8349,251.6
,91,-0.0120953,17.81,251.6
,92,-0.0108331,17.7852,251.7
,93,-0.0118229,17.7598,251.7
,94,-0.00960955,17.7358,251.8
,95,-0.0134951,17.7107,251.8
,96,-0.0124959,17.6858,251.9
,97,-0.0112786,17.6607,251.9
,98,-0.0116593,17.6358,252
,99,-0.0117758,17.6107,252
,100,-0.00880759,17.5848,252.1
,101,-0.0118003,17.5607,252.1
,102,-0.0113109,17.5358,252.2
,103,-0.0121534,17.5107,252.2
,104,-0.0121043,17.4858,252.3
,105,-0.00923623,17.4598,252.3
,106,-0.0103032,17.4358,252.4
,107,-0.0117929,17.4108,252.4
,108,-0.0103675,17.386,252.5
,109,-0.0091996,17.36,252.5
,110,-0.00905386,17.336,252.6
,111,-0.0112509,17.3102,252.6
,112,-0.00973621,17.2852,252.7
,113,-0.00830996,17.261,252.7
,114,-0.00907608,17.236,252.8
,115,-0.00883642,17.211,252.8
,116,-0.00880213,17.186,252.9
,117,-0.00854027,17.161,252.9
,118,-0.0108659,17.1362,253
,119,-0.0104852,17.111,253
,120,-0.00839648,17.0862,253.1
,121,-0.00841206,17.0613,253.1
,122,-0.0105086,17.0362,253.2
,123,-0.00971048,17.011,253.2
,124,-0.0093777,16.9862,253.3
,125,-0.00874603,16.9613,253.3
,126,-0.00797211,16.936,253.4
,127,-0.00858664,16.911,253.4
,128,-0.00869926,16.886,253.5
,129,-0.00678163,16.861,253.5
,130,-0.00722275,16.836,253.6
,131,-0.0080103,16.811,253.6
,132,-0.00723172,16.786,253.7
,133,-0.0101267,16.7602,253.7
,134,-0.0106434,16.7352,253.8
,135,-0.00603929,16.711,253.8
,136,-0.0110833,16.6856,253.9
,137,-0.0061371,16.6619,253.9
,138,-0.00456552,16.6366,254
,139,-0.00583705,16.6119,254
,140,-0.00431846,16.5869,254.1
,141,-0.00571897,16.5619,254.1
,142,-0.0106488,16.536,254.2
,143,-0.00698154,16.5119,254.2
,144,-0.00426469,16.4869,254.3
,145,-0.00952772,16.461,254.3
,146,-0.00473502,16.4369,254.4
,147,-0.00315292,16.4119,254.4
,148,-0.00480907,16.387,254.5
,149,-0.00583355,16.3621,254.5
,150,-0.0055744,16.3371,254.6
,151,-0.0097962,16.3112,254.6
,152,-0.00573573,16.2872,254.7
,153,-0.00649328,16.2615,254.7
,154,-0.00418012,16.2375,254.8
,155,-0.00239733,16.2122,254.8
,156,-0.00291833,16.1875,254.9
,157,-0.00255282,16.1625,254.9
,158,-0.00210701,16.1375,255
,159,-0.00198348,16.1125,255
,160,-0.00357729,16.0875,255.1
,161,-0.00186775,16.0625,255.1
,162,-0.00236108,16.0375,255.2
,163,-0.00337893,16.0125,255.2
,164,-0.00692932,15.9867,255.3
,165,-0.00183736,15.9625,255.3
,166,-0.0041509,15.9375,255.4
,167,-0.00481491,15.9125,255.4
,168,-0.0042222,15.8875,255.5
,169,-0.00273791,15.8617,255.5
,170,-0.00506314,15.8367,255.6
,171,-0.00307343,15.8125,255.6
,172,-0.00499261,15.7875,255.7
,173,-0.0036521,15.7625,255.7
,174,-0.00469645,15.7375,255.8
,175,-0.00540918,15.7125,255.8
,176,-0.00541268,15.6875,255.9
,177,-0.00494117,15.6625,255.9
,178,-0.00434884,15.6387,256
,179,-0.00438938,15.6137,256
,180,-0.00669551,15.5887,256.1
,181,-0.00359794,15.5629,256.1
,182,-0.0048379,15.5393,256.2
,183,-0.0048418,15.5139,256.2
,184,-0.00675279,15.4891,256.3
,185,-0.00233226,15.4631,256.3
,186,-0.00599408,15.4394,256.4
,187,-0.00452694,15.4144,256.4
,188,-0.00737122,15.3894,256.5
,189,-0.00397982,15.3631,256.5
,190,-0.0028174,15.3381,256.6
,191,-0.00602878,15.3144,256.6
,192,-0.00835088,15.2894,256.7
,193,-0.00655289,15.2644,256.7
,194,-0.0041088,15.2381,256.8
,195,-0.00699128,15.2146,256.8
,196,-0.0101524,15.1897,256.9
,197,-0.00708169,15.1649,256.9
,198,-0.00520537,15.1387,257
,199,-0.00791756,15.115,257
,200,-0.0100514,15.0899,257.1
,201,-0.00720561,15.065,257.1
,202,-0.0113226,15.04,257.2
,203,-0.00770051,15.015,257.2
,204,-0.00978217,14.99,257.3
,205,-0.00946459,14.965,257.3
,206,-0.0103149,14.94,257.4
,207,-0.00930989,14.915,257.4
,208,-0.0103118,14.89,257.5
,209,-0.00929664,14.865,257.5
,210,-0.0113694,14.84,257.6
,211,-0.0110938,14.815,257.6
,212,-0.0124819,14.79,257.7
,213,-0.0118417,14.765,257.7
,214,-0.0112045,14.74,257.8
,215,-0.0105686,14.715,257.8
,216,-0.0128848,14.69,257.9
,217,-0.0104216,14.665,257.9
,218,-0.0106161,14.64,258
,219,-0.00705168,14.6137,258
,220,-0.0133026,14.5912,258.1
,221,-0.0130111,14.5662,258.1
,222,-0.0116137,14.541,258.2
,223,-0.00754813,14.515,258.2
,224,-0.0132196,14.4912,258.3
,225,-0.0125512,14.4662,258.3
,226,-0.010468,14.4415,258.4
,227,-0.0107622,14.4166,258.4
,228,-0.012683,14.3919,258.5
,229,-0.0108955,14.3669,258.5
,230,-0.00917973,14.3406,258.6
,231,-0.00922883,14.3156,258.6
,232,-0.012227,14.2919,258.7
,233,-0.0111581,14.2668,258.7
,234,-0.0106048,14.2419,258.8
,235,-0.0127609,14.2169,258.8
,236,-0.0119126,14.1919,258.9
,237,-0.0140476,14.1669,258.9
,238,-0.0122999,14.1421,259
,239,-0.0116994,14.1171,259
,240,-0.0127617,14.091,259.1
,241,-0.0117781,14.0675,259.1
,242,-0.0102942,14.0412,259.2
,243,-0.00967384,14.017,259.2
,244,-0.0111792,13.9925,259.3
,245,-0.0121183,13.9675,259.3
,246,-0.0090562,13.9425,259.4
,247,-0.0102556,13.9175,259.4
,248,-0.0118463,13.8925,259.5
,249,-0.00942991,13.8675,259.5
,250,-0.00885085,13.8425,259.6
,251,-0.00990921,13.8175,259.6
,252,-0.00863106,13.7925,259.7
,253,-0.0109279,13.7662,259.7
,254,-0.0115143,13.7412,259.8
,255,-0.00876939,13.7175,259.8
,256,-0.00862755,13.6925,259.9
,257,-0.0077722,13.6675,259.9
,258,-0.00598434,13.6425,260
,259,-0.00793548,13.6175,260
,260,-0.00654627,13.5925,260.1
,261,-0.00832243,13.5675,260.1
,262,-0.00628557,13.5433,260.2
,263,-0.0116998,13.5175,260.2
,264,-0.0085274,13.4933,260.3
,265,-0.0127422,13.4675,260.3
,266,-0.00580938,13.4435,260.4
,267,-0.00475684,13.4186,260.4
,268,-0.0079951,13.3937,260.5
,269,-0.00675358,13.3688,260.5
,270,-0.00521627,13.344,260.6
,271,-0.00394905,13.319,260.6
,272,-0.00562857,13.294,260.7
,273,-0.00533163,13.269,260.7
,274,-0.00830646,13.2431,260.8
,275,-0.00487609,13.219,260.8
,276,-0.00488075,13.194,260.9
,277,-0.00477282,13.169,260.9
,278,-0.00852195,13.1434,261
,279,-0.00388202,13.1192,261
,280,-0.00354221,13.0941,261.1
,281,-0.00293315,13.069,261.1
,282,-0.00293587,13.0442,261.2
,283,-0.00787547,13.0184,261.2
,284,-0.00406672,12.9941,261.3
,285,-0.00496377,12.969,261.3
,286,-0.00381732,12.9442,261.4
,287,-0.00395957,12.9192,261.4
,288,-0.00786301,12.8932,261.5
,289,-0.00754268,12.8681,261.5
,290,-0.00349156,12.8442,261.6
,291,-0.00657315,12.8184,261.6
,292,-0.00403243,12.7941,261.7
,293,-0.00496183,12.769,261.7
,294,-0.00441861,12.7442,261.8
,295,-0.00406868,12.7192,261.8
,296,-0.00494975,12.6941,261.9
,297,-0.00456747,12.669,261.9
,298,-0.001632,12.6442,262
,299,-0.00275311,12.6192,262
,300,-0.00507171,12.5932,262.1
,301,-0.00505768,12.569,262.1
,302,-0.00290353,12.5435,262.2
,303,-0.00189036,12.5192,262.2
,304,-0.00321994,12.4952,262.3
,305,-0.00363223,12.4694,262.3
,306,-0.00141378,12.4446,262.4
,307,-0.00432275,12.4204,262.4
,308,-0.00313579,12.3954,262.5
,309,-0.00475491,12.3704,262.5
,310,-0.00178202,12.3454,262.6
,311,-0.00478413,12.3204,262.6
,312,-0.00312837,12.2954,262.7
,313,-0.00746124,12.2704,262.7
,314,-0.00439834,12.2456,262.8
,315,-0.00763426,12.2207,262.8
,316,-0.0069153,12.1956,262.9
,317,-0.00663978,12.1704,262.9
,318,-0.00524629,12.1456,263
,319,-0.00867821,12.1207,263
,320,-0.00637675,12.0958,263.1
,321,-0.00850286,12.0707,263.1
,322,-0.00667135,12.0458,263.2
,323,-0.0086525,12.0207,263.2
,324,-0.0053024,11.9958,263.3
,325,-0.00946341,11.9707,263.3
,326,-0.00693517,11.9458,263.4
,327,-0.00887772,11.9207,263.4
,328,-0.00630505,11.8956,263.5
,329,-0.0106936,11.8704,263.5
,330,-0.00437146,11.8448,263.6
,331,-0.00867704,11.8207,263.6
,332,-0.00783923,11.7956,263.7
,333,-0.0125372,11.7704,263.7
,334,-0.00406049,11.7448,263.8
,335,-0.0109477,11.7207,263.8
,336,-0.00974477,11.6956,263.9
,337,-0.00768492,11.6696,263.9
,338,-0.0106843,11.6454,264
,339,-0.0105767,11.6207,264
,340,-0.00908543,11.5956,264.1
,341,-0.011067,11.5704,264.1
,342,-0.0109485,11.5456,264.2
,343,-0.00968632,11.5207,264.2
,344,-0.0117279,11.4956,264.3
,345,-0.012471,11.4704,264.3
,346,-0.0112392,11.4459,264.4
,347,-0.0104135,11.4215,264.4
,348,-0.00892137,11.3956,264.5
,349,-0.0128556,11.3715,264.5
,350,-0.0112875,11.3466,264.6
,351,-0.0124145,11.3218,264.6
,352,-0.0116967,11.2966,264.7
,353,-0.0129655,11.2716,264.7
,354,-0.0121164,11.2469,264.8
,355,-0.0111188,11.2218,264.8
,356,-0.0112727,11.1966,264.9
,357,-0.010825,11.1716,264.9
,358,-0.00883408,11.146,265
,359,-0.0117212,11.1219,265
,360,-0.0119157,11.0969,265.1
,361,-0.0130976,11.0719,265.1
,362,-0.0119866,11.0469,265.2
,363,-0.0114617,11.0218,265.2
,364,-0.0136346,10.9969,265.3
,365,-0.0118038,10.9716,265.3
,366,-0.0104057,10.946,265.4
,367,-0.0106605,10.9218,265.4
,368,-0.0125598,10.8958,265.5
,369,-0.00990064,10.8716,265.5
,370,-0.00883642,10.8469,265.6
,371,-0.0103047,10.8218,265.6
,372,-0.0114648,10.7966,265.7
,373,-0.0099287,10.7715,265.7
,374,-0.0110401,10.7466,265.8
,375,-0.00859054,10.7215,265.8
,376,-0.0101052,10.6966,265.9
,377,-0.00940263,10.672,265.9
,378,-0.00949344,10.6466,266
,379,-0.00752398,10.6215,266
,380,-0.00989207,10.5966,266.1
,381,-0.00929976,10.5712,266.1
,382,-0.00869653,10.5466,266.2
,383,-0.00780961,10.5215,266.2
,384,-0.00860963,10.4966,266.3
,385,-0.00920779,10.4715,266.3
,386,-0.00860612,10.4466,266.4
,387,-0.00694022,10.4215,266.4
,388,-0.00625557,10.3974,266.5
,389,-0.00662848,10.3724,266.5
,390,-0.00571117,10.3481,266.6
,391,-0.00607397,10.3231,266.6
,392,-0.00485895,10.2979,266.7
,393,-0.0058351,10.2729,266.7
,394,-0.0052759,10.2481,266.8
,395,-0.00584563,10.2231,266.8
,396,-0.00476035,10.1981,266.9
,397,-0.00515979,10.1731,266.9
,398,-0.00517653,10.1481,267
,399,-0.00548711,10.1231,267
,400,-0.00374134,10.0981,267.1
,401,-0.00459824,10.0731,267.1
,402,-0.00438938,10.0481,267.2
,403,-0.00459514,10.0231,267.2
,404,-0.00446809,9.9981,267.3
,405,-0.0035582,9.9731,267.3
,406,-0.00584406,9.9481,267.4
,407,-0.00282247,9.9231,267.4
,408,-0.00318604,9.8979,267.5
,409,-0.00411348,9.8729,267.5
,410,-0.00403633,9.8481,267.6
,411,-0.00254307,9.8231,267.6
,412,-0.00315916,9.7979,267.7
,413,-0.00352196,9.7728,267.7
,414,-0.00421792,9.7478,267.8
,415,-0.00239772,9.7228,267.8
,416,-0.00403244,9.6978,267.9
,417,-0.00343153,9.6728,267.9
,418,-0.00369692,9.6478,268
,419,-0.00350986,9.6228,268
,420,-0.0039241,9.5978,268.1
,421,-0.0036747,9.5728,268.1
,422,-0.0044342,9.5478,268.2
,423,-0.00432235,9.5228,268.2
,424,-0.0032406,9.4978,268.3
,425,-0.00512237,9.4729,268.3
,426,-0.00524318,9.4481,268.4
,427,-0.00332244,9.4231,268.4
,428,-0.00579886,9.3979,268.5
,429,-0.00377524,9.3731,268.5
,430,-0.00731978,9.349,268.6
,431,-0.00325891,9.3244,268.6
,432,-0.0059898,9.2994,268.7
,433,-0.0048188,9.2744,268.7
,434,-0.00690711,9.2494,268.8
